SaleID,CustomerID,StoreID,ProductID,Date,Quantity,UnitPrice,TotalSale,PaymentMethod,DiscountPercent,ReturnFlag,FiscalYear,Channel
13703,2474,892,680,2021-05-28,1,212.08,3580800.0,Cash,10.47,N,2021,In-store
11877,1496,527,635,2025-07-19,3,8.87,476600.0,Gift Card,5.02,N,2025,In-store
12263,92,604,659,2025-01-28,3,9.45,452200.0,Mobile Pay,15.4,N,2025,Online
2718,2445,70,125,2021-03-22,2,78.7,2877799.9999999995,Mobile Pay,3.05,N,2021,Online
15904,897,1333,722,2019-09-01,2,853.85,31991200.0,Cash,0.66,N,2019,In-store
10614,900,275,633,2021-06-10,3,335.23,16480600.0,Cash,13.1,N,2021,In-store
15025,1851,1157,681,2017-12-14,3,186.32,10192800.0,Credit Card,3.3,N,2017,Online
16632,365,1478,716,2021-10-01,3,156.22,8010599.999999999,Mobile Pay,9.36,N,2021,Online
10793,1805,310,629,2020-11-27,4,0.99,66200.0,Cash,11.43,N,2020,Online
12385,502,629,710,2024-08-07,1,772.69,13035600.0,Cash,10.54,N,2024,Online
3244,939,6,135,2022-09-12,4,123.15,9097000.0,Gift Card,2.07,N,2022,In-store
13969,1354,946,4,2024-04-03,2,2.44,88600.0,Gift Card,3.74,N,2024,In-store
15778,1531,1307,124,2019-07-05,1,499.0,9410000.0,Mobile Pay,0.0,N,2019,Online
12269,36,606,634,2024-02-03,4,0.99,69400.0,Mobile Pay,7.19,N,2024,In-store
10445,303,241,630,2025-08-02,1,198.97,3160400.0,Cash,15.77,N,2025,In-store
2088,1043,94,5,2025-04-02,5,93.24,8035599.999999999,Cash,8.6,N,2025,In-store
7457,555,92,124,2018-03-21,5,43.91,3667800.0,Mobile Pay,11.41,N,2018,Online
9878,202,5,125,2018-05-19,1,111.86,1714400.0,Credit Card,18.73,N,2018,In-store
10641,875,280,671,2019-08-12,2,0.99,35400.0,Cash,5.06,N,2019,Online
6838,1658,95,179,2022-04-17,2,52.31,1732000.0,Gift Card,12.22,N,2022,Online
8531,946,92,8,2020-05-05,4,4.66,295600.0,Gift Card,15.9,N,2020,In-store
12833,1043,718,655,2020-05-01,1,8.93,154400.0,Cash,8.28,N,2020,Online
6838,1658,95,179,2022-04-17,2,52.31,1732000.0,Gift Card,12.22,N,2022,Online
14240,897,1000,717,2018-11-08,1,216.45,3748400.0,Gift Card,8.17,N,2018,Online
15572,1228,1266,638,2024-04-27,2,180.88,6298800.0,Gift Card,7.67,N,2024,In-store
16491,2136,1450,178,2024-11-26,1,9.78,156000.0,Cash,15.47,N,2024,Online
9084,932,12,179,2020-06-19,3,142.76,6760800.0,Cash,16.29,N,2020,Online
1493,994,107,178,2024-05-21,3,45.62,2398000.0,Credit Card,7.09,N,2024,Online
14800,204,1112,704,2019-09-16,2,227.45,6571000.0,Credit Card,23.4,N,2019,Online
14469,423,1046,683,2021-10-21,3,76.54,4054800.0,Mobile Pay,6.36,N,2021,In-store
10702,871,292,660,2018-05-17,2,0.99,34000.0,Mobile Pay,8.87,N,2018,Online
15457,1733,1243,659,2018-03-31,1,9.45,170000.0,Cash,4.53,N,2018,In-store
12486,1919,649,696,2018-04-18,2,197.17,6372200.0,Gift Card,14.31,N,2018,Online
14565,2007,1065,6,2018-03-23,2,20.0,745200.0,Cash,1.21,N,2018,Online
3573,1006,95,6,2023-01-13,1,14.11,223000.0,Mobile Pay,16.26,N,2023,Online
14656,811,1083,692,2021-02-06,1,0.99,16800.0,Mobile Pay,10.5,N,2021,In-store
14751,2062,1102,640,2023-02-23,3,0.99,44600.0,Gift Card,20.39,N,2023,Online
16347,2361,1421,684,2025-05-06,1,13.14,241800.0,Gift Card,2.42,N,2025,In-store
1648,944,28,179,2022-05-30,3,78.2,4075400.0,Credit Card,7.88,N,2022,Online
14611,1870,1074,718,2020-11-08,1,0.99,18000.0,Mobile Pay,4.48,N,2020,In-store
1413,825,29,125,2021-05-27,3,92.98,4208800.0,Mobile Pay,19.99,Y,2021,Online
11888,1096,529,719,2019-07-18,2,10.41,342000.0,Credit Card,12.86,N,2019,In-store
4008,1125,98,183,2025-01-31,3,96.68,5157200.0,Credit Card,5.71,N,2025,Online
9358,371,60,9,2018-04-05,2,8.35,296600.0,Credit Card,5.8,N,2018,Online
15778,1531,1307,124,2019-07-05,1,499.0,9410000.0,Mobile Pay,0.0,N,2019,Online
14895,1675,1131,705,2020-03-15,1,424.45,6990800.0,Gift Card,12.66,N,2020,In-store
3557,2337,81,3,2019-02-22,4,109.97,8277800.0,Mobile Pay,0.21,N,2019,Online
4400,1296,25,4,2019-12-02,1,111.69,1820200.0,Cash,13.58,N,2019,In-store
9411,1046,90,124,2021-03-25,1,34.15,585200.0,Gift Card,9.15,N,2021,Online
10991,2152,350,642,2022-12-31,2,254.77,8684400.0,Gift Card,9.62,N,2022,In-store
9333,1293,52,1,2025-08-08,2,149.95,4918000.0,Mobile Pay,13.04,N,2025,In-store
13079,2079,768,685,2020-03-25,1,0.99,17200.0,Credit Card,7.95,N,2020,In-store
16248,1942,1401,719,2023-09-25,1,10.41,196400.0,Gift Card,0.0,N,2023,In-store
12849,1257,722,720,2020-07-06,2,702.91,22963600.0,Gift Card,13.38,N,2020,In-store
14193,1028,990,701,2020-12-21,4,131.18,9266800.0,Mobile Pay,6.35,N,2020,In-store
12347,46,621,674,2024-08-14,1,116.43,2195600.0,Mobile Pay,0.0,N,2024,In-store
13676,2372,887,178,2024-12-31,1,9.78,163800.0,Gift Card,11.18,N,2024,In-store
15507,1893,1253,682,2023-09-10,1,210.33,3751000.0,Gift Card,5.43,N,2023,In-store
16663,1252,1484,178,2018-09-05,3,9.78,486000.0,Mobile Pay,12.16,N,2018,Online
3872,1538,75,9,2020-02-07,5,107.24,9503800.0,Credit Card,6.01,N,2020,In-store
5360,1705,65,10,2024-06-28,4,18.63,1297800.0,Credit Card,7.65,N,2024,Online
14209,128,994,179,2022-05-29,3,33.48,1713400.0,Gift Card,9.54,N,2022,In-store
9411,1046,90,124,2021-03-25,1,34.15,585200.0,Gift Card,9.15,Y,2021,Online
8564,122,19,6,2025-02-08,1,101.05,1778600.0000000002,Cash,6.66,N,2025,In-store
16432,1367,1438,710,2021-07-09,2,772.69,27364800.0,Mobile Pay,6.1,N,2021,In-store
12875,1096,727,670,2025-01-25,3,277.19,14110400.0,Cash,10.02,N,2025,Online
1240,1343,90,6,2024-04-14,1,95.35,1741000.0,Credit Card,3.18,N,2024,In-store
10050,2349,119,6,2021-07-31,2,86.44,2967400.0,Credit Card,8.98,N,2021,Online
2302,1358,27,179,2025-06-19,1,15.18,231000.0,Gift Card,19.32,N,2025,Online
8236,1916,36,5,2021-05-13,5,119.5,9209000.0,Mobile Pay,18.27,N,2021,Online
7575,2239,74,3,2019-07-02,3,23.21,1090000.0,Credit Card,16.99,N,2019,Online
7260,2476,109,9,2020-05-11,5,132.56,10558000.0,Credit Card,15.53,N,2020,Online
3098,276,18,7,2021-03-01,4,138.18,10170800.0,Credit Card,2.42,N,2021,Online
13114,894,775,677,2018-09-28,4,70.66,4102000.0,Credit Card,23.04,N,2018,In-store
15587,1339,1269,630,2022-10-24,1,198.97,2898800.0,Cash,22.74,N,2022,Online
13151,412,782,125,2023-05-29,2,214.0,7229400.000000001,Gift Card,10.43,N,2023,Online
14029,321,958,706,2022-08-27,2,647.37,22455400.0,Credit Card,8.03,N,2022,In-store
11738,1881,499,719,2022-05-11,1,10.41,181200.0,Gift Card,7.7,N,2022,Online
15798,1880,1311,700,2023-11-10,2,0.99,37400.0,Credit Card,0.23,N,2023,In-store
11465,1597,445,657,2025-07-02,2,0.99,31000.0,Credit Card,17.28,N,2025,Online
7039,85,80,178,2018-03-15,5,54.71,5125599.999999999,Mobile Pay,0.64,N,2018,Online
15851,2286,1322,10,2020-09-15,1,2.96,51200.0,Credit Card,8.56,N,2020,In-store
11261,318,404,725,2018-07-16,2,16.47,554600.0,Mobile Pay,10.72,N,2018,Online
6845,897,81,124,2019-02-08,5,142.73,11070600.0,Credit Card,17.74,N,2019,In-store
3872,1538,75,9,2020-02-07,5,107.24,9503800.0,Credit Card,6.01,N,2020,In-store
16299,2369,1412,674,2019-07-27,2,116.43,3885800.0,Gift Card,11.51,N,2019,Online
13488,331,849,629,2024-08-13,4,0.99,74600.0,Mobile Pay,0.0,N,2024,Online
3300,111,84,125,2017-10-19,4,125.14,7741400.0,Cash,17.99,N,2017,Online
10991,2152,350,642,2022-12-31,2,254.77,8684400.0,Gift Card,9.62,N,2022,In-store
10150,267,99,9,2025-03-25,2,65.32,2283000.0,Credit Card,7.33,N,2025,Online
9204,2233,95,10,2020-04-16,4,81.76,5363800.0,Mobile Pay,13.03,N,2020,Online
4703,2001,15,178,2021-08-09,2,41.36,1395400.0,Credit Card,10.54,N,2021,In-store
15798,1880,1311,700,2023-11-10,2,0.99,37400.0,Credit Card,0.23,N,2023,In-store
11765,455,505,712,2018-09-17,1,278.69,4291600.0,Mobile Pay,18.34,N,2018,Online
3768,558,25,10,2021-08-26,1,27.96,500600.0,Cash,5.06,N,2021,In-store
11952,2330,542,688,2017-12-11,1,81.29,1428600.0000000002,Mobile Pay,6.8,N,2017,Online
4605,1314,78,8,2025-01-17,2,123.57,3868400.0,Mobile Pay,17.0,N,2025,In-store
11261,318,404,725,2018-07-16,2,16.47,554600.0,Mobile Pay,10.72,N,2018,Online
14550,698,1062,725,2024-01-08,1,16.47,273000.0,Gift Card,12.08,N,2024,In-store
11145,2315,381,655,2019-05-03,2,8.93,290800.0,Gift Card,13.68,N,2019,Online
10823,1247,316,647,2023-11-12,1,1.24,20400.0,Credit Card,12.63,N,2023,Online
12189,609,590,624,2022-06-19,1,0.99,15800.0,Credit Card,15.61,N,2022,In-store
11948,1197,541,660,2021-12-07,4,0.99,64400.00000000001,Cash,13.74,N,2021,Online
12086,2165,569,720,2021-04-02,4,702.91,49983400.0,Mobile Pay,5.73,N,2021,Online
14307,715,1013,649,2018-02-17,1,6.26,111400.0,Cash,5.65,N,2018,Online
10637,614,279,672,2019-06-10,1,78.77,1432600.0,Mobile Pay,3.56,N,2019,In-store
8975,826,71,10,2023-04-11,3,135.31,6292400.0,Credit Card,17.8,N,2023,In-store
1974,2182,65,135,2019-01-27,3,70.61,3551400.0,Credit Card,11.1,N,2019,Online
608,762,4,183,2018-10-27,5,115.61,10364400.0,Credit Card,4.92,N,2018,Online
11638,734,479,711,2022-12-08,3,0.99,54400.00000000001,Mobile Pay,2.69,N,2022,Online
737,1604,55,125,2024-10-20,1,118.24,2155000.0,Credit Card,3.35,N,2024,In-store
11630,821,478,700,2024-02-14,2,0.99,36000.0,Gift Card,3.65,N,2024,Online
16233,2369,1398,639,2022-09-21,1,383.13,6300200.0,Cash,12.8,N,2022,Online
10614,900,275,633,2021-06-10,3,335.23,16480600.0,Cash,13.1,N,2021,In-store
3805,954,63,135,2024-12-12,1,126.03,2012200.0,Gift Card,15.34,N,2024,In-store
10688,2372,289,3,2023-05-02,3,2.0,95200.0,Mobile Pay,15.77,N,2023,In-store
10372,2365,226,711,2025-03-29,4,0.99,69600.0,Gift Card,6.76,N,2025,In-store
15875,1545,1327,662,2018-06-18,2,12.66,450600.0,Cash,5.64,N,2018,Online
2920,1025,46,4,2021-09-01,5,101.53,8763200.0,Mobile Pay,8.46,N,2021,In-store
5070,620,39,2,2023-10-02,3,140.07,7020000.0,Credit Card,11.41,N,2023,Online
12676,696,687,661,2023-10-13,4,4.96,320800.0,Gift Card,14.27,N,2023,In-store
15827,2361,1317,663,2019-02-28,4,258.99,16488400.0,Credit Card,15.6,N,2019,Online
13753,1971,902,725,2023-02-10,4,16.47,945400.0,Mobile Pay,23.91,N,2023,Online
12750,1597,702,723,2022-01-09,1,0.99,18000.0,Mobile Pay,3.82,N,2022,Online
16016,1927,1355,9,2020-10-25,2,11.98,417600.0,Credit Card,7.58,N,2020,Online
3695,477,59,179,2022-07-21,5,105.67,8711200.0,Cash,12.57,N,2022,In-store
5816,1313,101,178,2019-06-01,1,121.58,1966600.0,Gift Card,14.23,N,2019,Online
13703,2474,892,680,2021-05-28,1,212.08,3580800.0,Cash,10.47,N,2021,In-store
13831,2142,918,710,2018-11-08,2,772.69,26974400.0,Cash,7.44,N,2018,Online
11261,318,404,725,2018-07-16,2,16.47,554600.0,Mobile Pay,10.72,N,2018,Online
2077,1541,114,5,2017-10-24,1,136.73,2209800.0,Gift Card,14.3,N,2017,Online
11718,2062,495,632,2020-02-14,2,0.99,31800.0,Gift Card,14.75,N,2020,Online
15842,1786,1320,719,2022-10-26,3,10.41,574400.0,Mobile Pay,2.47,N,2022,Online
9411,1046,90,124,2021-03-25,1,34.15,585200.0,Gift Card,9.15,N,2021,Online
6642,567,102,135,2021-10-13,5,74.83,5807400.0,Gift Card,17.69,N,2021,Online
15319,1096,1216,7,2019-06-23,4,8.44,598600.0,Gift Card,5.99,N,2019,In-store
14669,392,1086,716,2020-03-15,2,156.22,5188400.0,Cash,11.94,N,2020,In-store
13692,875,890,656,2024-06-29,1,11.04,201600.0,Mobile Pay,3.13,N,2024,Online
14611,1870,1074,718,2020-11-08,1,0.99,18000.0,Mobile Pay,4.48,N,2020,In-store
12510,103,654,663,2018-08-30,3,258.99,14272600.0,Mobile Pay,2.59,N,2018,Online
8869,696,79,179,2018-11-09,1,2.99,53400.0,Credit Card,5.26,N,2018,In-store
13274,1199,807,674,2024-06-30,3,116.43,5508600.0,Mobile Pay,16.37,N,2024,In-store
16117,1018,1375,2,2018-06-27,2,5.31,192800.0,Gift Card,3.74,N,2018,Online
15411,491,1234,9,2019-08-05,1,11.98,212600.00000000003,Mobile Pay,5.92,N,2019,In-store
13151,412,782,125,2023-05-29,2,214.0,7229400.000000001,Gift Card,10.43,N,2023,Online
3805,954,63,135,2024-12-12,1,126.03,2012200.0,Gift Card,15.34,N,2024,In-store
11083,317,368,704,2023-07-06,2,227.45,7970200.0,Credit Card,7.09,N,2023,In-store
3988,2048,3,1,2024-10-12,5,8.11,625000.0,Gift Card,18.27,Y,2024,Online
13079,2079,768,685,2020-03-25,1,0.99,17200.0,Credit Card,7.95,N,2020,In-store
14295,333,1011,643,2019-01-25,1,11.46,197200.0,Credit Card,8.76,N,2019,Online
15587,1339,1269,630,2022-10-24,1,198.97,2898800.0,Cash,22.74,N,2022,Online
10641,875,280,671,2019-08-12,2,0.99,35400.0,Cash,5.06,N,2019,Online
12750,1597,702,723,2022-01-09,1,0.99,18000.0,Mobile Pay,3.82,N,2022,Online
16217,519,1395,683,2024-09-22,1,76.54,1245000.0,Mobile Pay,13.75,N,2024,In-store
14265,1913,1005,624,2018-01-20,2,0.99,36000.0,Cash,3.51,N,2018,Online
11465,1597,445,657,2025-07-02,2,0.99,31000.0,Credit Card,17.28,N,2025,Online
14441,648,1040,679,2024-11-26,1,140.57,2522000.0,Cash,4.86,N,2024,Online
14492,954,1050,668,2024-03-10,2,166.97,5833400.0,Mobile Pay,7.37,N,2024,Online
6232,309,48,125,2023-05-18,3,20.33,1086400.0,Mobile Pay,5.55,N,2023,In-store
10445,303,241,630,2025-08-02,1,198.97,3160400.0,Cash,15.77,N,2025,In-store
8924,640,20,6,2022-10-31,1,32.43,504000.0,Cash,17.57,N,2022,Online
10437,1229,239,713,2018-02-18,1,124.26,2227600.0,Credit Card,4.93,N,2018,In-store
2566,131,23,183,2018-09-27,2,134.29,4055000.0,Mobile Pay,19.94,N,2018,In-store
12423,1540,636,682,2021-03-05,1,210.33,3929000.0,Mobile Pay,0.94,N,2021,In-store
12486,1919,649,696,2018-04-18,2,197.17,6372200.0,Gift Card,14.31,N,2018,Online
7408,139,87,124,2022-05-28,1,111.14,1875600.0,Credit Card,10.51,N,2022,In-store
15105,492,1173,671,2019-05-04,1,0.99,15200.0,Credit Card,18.34,N,2019,Online
13932,693,938,677,2019-06-19,2,70.66,2416200.0,Cash,9.33,N,2019,In-store
15724,609,1297,643,2020-05-08,3,11.46,584600.0,Cash,9.83,Y,2020,In-store
15924,821,1337,659,2017-11-01,1,9.45,155200.0,Mobile Pay,12.93,N,2017,Online
15904,897,1333,722,2019-09-01,2,853.85,31991200.0,Cash,0.66,N,2019,In-store
13179,108,788,707,2022-06-05,2,460.85,13529600.0,Mobile Pay,22.16,Y,2022,In-store
9474,1361,35,179,2021-02-26,4,12.57,919400.0,Mobile Pay,3.05,N,2021,In-store
11497,1024,451,624,2021-08-12,1,0.99,18600.0,Gift Card,0.0,N,2021,In-store
11898,1321,531,8,2018-11-07,2,4.48,162600.00000000003,Cash,3.74,N,2018,Online
1413,825,29,125,2021-05-27,3,92.98,4208800.0,Mobile Pay,19.99,N,2021,Online
15460,1353,1244,703,2019-05-05,4,314.24,21975600.0,Cash,7.29,N,2019,In-store
12503,1715,652,685,2022-08-31,1,0.99,17400.0,Mobile Pay,6.85,N,2022,In-store
12486,1919,649,696,2018-04-18,2,197.17,6372200.0,Gift Card,14.31,N,2018,Online
4008,1125,98,183,2025-01-31,3,96.68,5157200.0,Credit Card,5.71,N,2025,Online
12099,519,572,721,2023-05-15,4,264.04,19126200.0,Mobile Pay,3.97,N,2023,In-store
15079,1461,1168,714,2022-10-15,1,408.93,7711600.0,Mobile Pay,0.0,N,2022,In-store
7260,2476,109,9,2020-05-11,5,132.56,10558000.0,Credit Card,15.53,N,2020,Online
8929,147,35,1,2021-08-02,3,110.89,5392000.0,Mobile Pay,14.05,N,2021,Online
12982,2221,748,686,2018-12-05,4,46.21,3284200.0,Cash,5.78,N,2018,Online
8996,642,102,124,2019-04-16,5,53.16,4682600.0,Gift Card,6.58,N,2019,In-store
2093,89,86,135,2018-01-31,4,132.47,9084000.0,Mobile Pay,9.09,N,2018,In-store
11859,617,524,679,2023-04-10,4,140.57,9974800.0,Cash,5.93,N,2023,In-store
9892,1301,19,1,2017-11-29,5,61.84,4845600.0,Mobile Pay,16.9,N,2017,Online
5360,1705,65,10,2024-06-28,4,18.63,1297800.0,Credit Card,7.65,N,2024,Online
13206,977,793,8,2018-10-07,1,4.48,82000.0,Cash,2.81,N,2018,Online
12251,433,602,642,2019-06-20,4,254.77,17759000.0,Mobile Pay,7.59,N,2019,Online
10688,2372,289,3,2023-05-02,3,2.0,95200.0,Mobile Pay,15.77,N,2023,In-store
8996,642,102,124,2019-04-16,5,53.16,4682600.0,Gift Card,6.58,N,2019,In-store
9613,2040,108,6,2018-11-13,2,47.12,1497800.0,Mobile Pay,15.72,N,2018,In-store
11570,1675,466,699,2023-10-29,4,72.57,4805800.0,Credit Card,12.21,N,2023,In-store
13064,111,765,628,2019-06-03,2,0.99,32800.0,Credit Card,12.35,N,2019,In-store
10275,1982,207,689,2025-06-13,1,78.17,1359000.0,Cash,7.81,N,2025,Online
12162,2000,584,124,2023-12-03,3,499.0,26121400.0,Gift Card,7.47,N,2023,In-store
16351,794,1422,687,2018-04-15,2,308.79,10459600.0,Credit Card,10.19,N,2018,Online
7408,139,87,124,2022-05-28,1,111.14,1875600.0,Credit Card,10.51,N,2022,In-store
14029,321,958,706,2022-08-27,2,647.37,22455400.0,Credit Card,8.03,N,2022,In-store
14307,715,1013,649,2018-02-17,1,6.26,111400.0,Cash,5.65,N,2018,Online
10313,1663,214,634,2022-03-28,1,0.99,17600.0,Gift Card,6.36,N,2022,In-store
8370,336,18,183,2021-07-17,4,121.9,8648000.0,Cash,5.95,N,2021,In-store
16610,1996,1474,705,2018-11-15,4,424.45,28485400.0,Credit Card,11.03,N,2018,Online
8564,122,19,6,2025-02-08,1,101.05,1778600.0000000002,Cash,6.66,N,2025,In-store
12260,1061,604,642,2018-10-24,1,254.77,4639600.0,Gift Card,3.43,N,2018,In-store
12872,1105,726,629,2024-12-24,1,0.99,17000.0,Cash,9.06,N,2024,In-store
14193,1028,990,701,2020-12-21,4,131.18,9266800.0,Mobile Pay,6.35,N,2020,In-store
15900,241,1332,6,2019-05-21,1,20.0,328400.00000000006,Gift Card,12.95,N,2019,Online
15628,1741,1277,643,2018-01-20,1,11.46,180600.0,Credit Card,16.39,N,2018,Online
4937,1031,113,124,2020-02-22,2,19.57,611600.0,Gift Card,17.15,N,2020,In-store
12480,182,648,663,2024-04-11,3,258.99,12631600.0,Mobile Pay,13.79,N,2024,Online
12872,1105,726,629,2024-12-24,1,0.99,17000.0,Cash,9.06,N,2024,In-store
15105,492,1173,671,2019-05-04,1,0.99,15200.0,Credit Card,18.34,N,2019,Online
14307,715,1013,649,2018-02-17,1,6.26,111400.0,Cash,5.65,N,2018,Online
14011,2372,954,682,2024-06-12,1,210.33,3781600.000000001,Gift Card,4.66,N,2024,In-store
8912,1302,68,178,2020-08-25,1,67.67,1116800.0,Mobile Pay,12.48,N,2020,Online
10894,353,331,712,2020-05-11,2,278.69,9754200.0,Credit Card,7.2,N,2020,Online
11629,2421,478,683,2023-06-25,1,76.54,1267800.0,Gift Card,12.17,N,2023,In-store
12501,1053,652,703,2025-05-02,1,314.24,5436400.0,Credit Card,8.26,N,2025,In-store
14310,2028,1014,724,2017-12-20,1,67.87,1279800.0,Credit Card,0.0,N,2017,In-store
12480,182,648,663,2024-04-11,3,258.99,12631600.0,Mobile Pay,13.79,N,2024,Online
13484,511,849,648,2024-06-04,1,4.18,64000.0,Cash,18.82,N,2024,In-store
13971,68,946,715,2019-09-28,3,0.99,48200.0,Credit Card,13.8,N,2019,Online
3787,870,25,1,2018-10-11,1,23.79,368200.0,Cash,17.95,N,2018,In-store
6670,1282,36,178,2020-01-27,2,62.16,1970200.0,Cash,15.96,N,2020,Online
10445,303,241,630,2025-08-02,1,198.97,3160400.0,Cash,15.77,N,2025,In-store
13114,894,775,677,2018-09-28,4,70.66,4102000.0,Credit Card,23.04,N,2018,In-store
486,1074,78,135,2017-09-21,5,102.55,8795400.0,Mobile Pay,9.04,N,2017,Online
15587,1339,1269,630,2022-10-24,1,198.97,2898800.0,Cash,22.74,N,2022,Online
11142,1913,380,714,2025-06-12,2,408.93,13171400.000000002,Credit Card,14.6,N,2025,Online
10571,488,266,705,2018-02-13,4,424.45,30960400.0,Credit Card,3.3,N,2018,In-store
968,1958,15,183,2022-08-17,2,105.71,3306800.0,Cash,17.06,N,2022,In-store
2566,131,23,183,2018-09-27,2,134.29,4055000.0,Mobile Pay,19.94,N,2018,In-store
14295,333,1011,643,2019-01-25,1,11.46,197200.0,Credit Card,8.76,N,2019,Online
12480,182,648,663,2024-04-11,3,258.99,12631600.0,Mobile Pay,13.79,N,2024,Online
2451,1810,109,8,2022-12-23,4,147.49,10670400.0,Gift Card,4.09,N,2022,In-store
14751,2062,1102,640,2023-02-23,3,0.99,44600.0,Gift Card,20.39,N,2023,Online
3988,2048,3,1,2024-10-12,5,8.11,625000.0,Gift Card,18.27,N,2024,Online
6642,567,102,135,2021-10-13,5,74.83,5807400.0,Gift Card,17.69,N,2021,Online
15079,1461,1168,714,2022-10-15,1,408.93,7711600.0,Mobile Pay,0.0,N,2022,In-store
14550,698,1062,725,2024-01-08,1,16.47,273000.0,Gift Card,12.08,N,2024,In-store
11952,2330,542,688,2017-12-11,1,81.29,1428600.0000000002,Mobile Pay,6.8,N,2017,Online
15348,1676,1221,689,2019-12-14,1,78.17,1454400.0,Cash,1.34,N,2019,In-store
3127,2152,61,124,2020-03-12,4,60.6,4103200.0,Credit Card,10.24,N,2020,Online
15013,1327,1154,712,2022-03-23,2,278.69,8465600.0,Mobile Pay,19.46,N,2022,Online
14209,128,994,179,2022-05-29,3,33.48,1713400.0,Gift Card,9.54,N,2022,In-store
608,762,4,183,2018-10-27,5,115.61,10364400.0,Credit Card,4.92,N,2018,Online
7408,139,87,124,2022-05-28,1,111.14,1875600.0,Credit Card,10.51,N,2022,In-store
16030,1337,1358,679,2021-06-09,4,140.57,9719200.0,Cash,8.34,N,2021,Online
11638,734,479,711,2022-12-08,3,0.99,54400.00000000001,Mobile Pay,2.69,N,2022,Online
15261,2485,1204,722,2018-01-20,1,853.85,14261199.999999998,Cash,11.43,N,2018,In-store
9073,197,120,179,2020-02-09,5,71.93,6504000.0,Gift Card,4.1,N,2020,In-store
4863,564,18,7,2025-01-20,5,138.07,12256800.0,Cash,5.85,N,2025,Online
9724,2142,58,179,2024-08-14,4,102.64,7541799.999999999,Gift Card,2.59,N,2024,Online
10863,844,324,702,2018-03-10,1,67.28,1228200.0,Credit Card,3.2,N,2018,In-store
12758,1969,703,4,2023-11-03,3,2.44,115400.0,Cash,16.43,N,2023,In-store
11679,1841,488,642,2025-04-05,1,254.77,4536200.0,Gift Card,5.58,N,2025,In-store
1790,818,87,178,2017-11-03,3,109.28,5681600.0,Cash,8.1,N,2017,Online
8531,946,92,8,2020-05-05,4,4.66,295600.0,Gift Card,15.9,N,2020,In-store
5946,2361,99,5,2023-11-14,5,123.69,10027600.0,Gift Card,14.02,N,2023,Online
13274,1199,807,674,2024-06-30,3,116.43,5508600.0,Mobile Pay,16.37,N,2024,In-store
11574,1809,467,689,2020-12-28,4,78.17,4990800.0,Gift Card,15.36,N,2020,In-store
4785,1955,93,125,2017-10-27,4,99.75,6261799.999999999,Mobile Pay,16.78,N,2017,In-store
3389,2378,60,4,2018-09-19,5,109.81,9349600.0,Gift Card,9.7,N,2018,In-store
14137,1046,979,714,2018-07-08,4,408.93,29174400.0,Mobile Pay,5.42,N,2018,Online
7880,2404,88,8,2024-03-13,5,18.78,1419800.0,Mobile Pay,19.82,N,2024,In-store
14310,2028,1014,724,2017-12-20,1,67.87,1279800.0,Credit Card,0.0,N,2017,In-store
13774,559,907,649,2025-02-10,2,6.26,225200.0,Credit Card,4.63,N,2025,Online
6586,1894,5,5,2020-10-20,5,49.95,4176600.000000001,Cash,11.32,N,2020,In-store
726,978,119,125,2018-06-10,4,50.97,3463399.9999999995,Credit Card,9.92,N,2018,Online
4393,794,62,125,2025-07-20,2,100.1,3502400.0,Credit Card,7.23,N,2025,In-store
16317,1995,1415,673,2024-11-09,2,23.24,844400.0,Credit Card,3.65,N,2024,Online
13860,176,924,725,2018-07-14,2,16.47,561400.0,Credit Card,9.62,N,2018,In-store
11901,1248,532,683,2024-11-24,4,76.54,5326600.0,Gift Card,7.74,Y,2024,In-store
12347,46,621,674,2024-08-14,1,116.43,2195600.0,Mobile Pay,0.0,N,2024,In-store
11610,384,474,719,2020-07-17,1,10.41,185600.0,Gift Card,5.43,N,2020,In-store
15602,1579,1272,691,2019-03-22,2,178.66,5727600.0,Credit Card,15.0,N,2019,In-store
12880,325,728,652,2020-01-01,3,5.16,234200.00000000003,Credit Card,19.78,N,2020,Online
14469,423,1046,683,2021-10-21,3,76.54,4054800.0,Mobile Pay,6.36,N,2021,In-store
6232,309,48,125,2023-05-18,3,20.33,1086400.0,Mobile Pay,5.55,N,2023,In-store
3630,696,39,10,2021-10-07,1,46.15,778600.0,Gift Card,10.53,N,2021,Online
7053,1854,26,10,2018-06-17,5,144.66,11349800.0,Cash,16.79,N,2018,In-store
16451,1705,1442,692,2020-04-04,1,0.99,16400.0,Cash,12.14,N,2020,Online
16187,1934,1389,637,2020-11-20,4,66.08,4974600.0,Mobile Pay,0.2,N,2020,In-store
11142,1913,380,714,2025-06-12,2,408.93,13171400.000000002,Credit Card,14.6,N,2025,Online
15798,1880,1311,700,2023-11-10,2,0.99,37400.0,Credit Card,0.23,N,2023,In-store
11945,1614,541,662,2024-02-11,1,12.66,229800.0,Credit Card,3.71,N,2024,Online
