CustomerID,Gender,Age,HouseholdSize,AnnualIncome,EmploymentStatus,OwnsHome,City,State
13799,Male,67,3,47900,Retired,No,Aurora,Illinois
15057,Female,53,2,63300,Employed,No,Mesa,Arizona
28884,Female,49,3,18100,Unemployed,No,Aurora,Illinois
930,Male,33,1,70600,Employed,No,Detroit,Michigan
3544,Male,69,1,46900,Employed,Yes,Austin,Texas
12913,Male,50,5,58100,Employed,Yes,Atlanta,Georgia
528,Female,21,2,19900,Student,Yes,Detroit,Michigan
23577,Male,71,2,57100,Retired,No,Sacramento,California
620,Male,35,2,89500,Employed,No,Miami,Florida
8928,Female,37,5,68700,Employed,Yes,Raleigh,North Carolina
8233,Male,60,3,45000,Employed,Yes,Flint,Michigan
27218,Female,44,1,111900,Employed,No,Oakland,California
15279,Female,52,4,148400,Employed,Yes,Tempe,Arizona
10639,Female,62,2,67500,Retired,No,Winston-Salem,North Carolina
15221,Female,26,3,19400,Student,Yes,Akron,Ohio
3118,Female,52,3,80300,Employed,Yes,Columbus,Ohio
16048,Female,25,5,22300,Student,Yes,San Diego,California
25695,Male,55,4,90600,Employed,Yes,El Paso,Texas
26817,Female,43,1,73300,Employed,No,St. Petersburg,Florida
5851,Male,44,2,167500,Employed,No,St. Petersburg,Florida
18632,Male,24,1,17300,Student,Yes,Cleveland,Ohio
2506,Male,32,2,45000,Employed,Yes,Fort Lauderdale,Florida
26090,Female,57,2,49900,Employed,Yes,Austin,Texas
20029,Male,37,2,72200,Employed,No,Joliet,Illinois
24854,Female,52,1,64800,Employed,No,Naperville,Illinois
3330,Male,59,3,218000,Employed,Yes,Tempe,Arizona
24562,Male,62,3,64400,Retired,No,Glendale,Arizona
18341,Male,64,2,75000,Retired,Yes,Philadelphia,Pennsylvania
21631,Female,53,2,8400,Unemployed,No,Durham,North Carolina
5544,Female,68,1,63200,Employed,No,Aurora,Illinois
22332,Male,23,5,57200,Employed,No,Fresno,California
19273,Female,28,1,139000,Employed,Yes,Riverside,California
17774,Male,63,2,65300,Retired,Yes,Savannah,Georgia
18795,Female,49,5,68700,Employed,No,Durham,North Carolina
11620,Female,60,4,49300,Employed,No,Glendale,Arizona
7219,Male,36,5,45900,Employed,Yes,Chicago,Illinois
27462,Female,77,1,200500,Employed,Yes,Dayton,Ohio
22736,Female,56,2,60600,Employed,No,Jacksonville,Florida
27608,Male,40,1,45000,Employed,Yes,Joliet,Illinois
18208,Female,33,4,60600,Employed,No,Augusta,Georgia
28534,Male,24,4,22800,Student,No,Hialeah,Florida
15444,Female,60,3,60800,Employed,No,Cincinnati,Ohio
22582,Female,47,4,72200,Employed,Yes,Detroit,Michigan
6675,Female,23,2,15800,Student,Yes,Long Beach,California
6738,Female,56,3,45000,Employed,No,Cleveland,Ohio
28610,Female,22,3,105400,Employed,Yes,Charlotte,North Carolina
1701,Male,38,5,50000,Employed,Yes,Charlotte,North Carolina
12927,Male,40,3,56000,Employed,Yes,Columbus,Ohio
3000,Female,42,3,130000,Employed,Yes,Grand Rapids,Michigan
1289,Female,73,2,45700,Retired,Yes,Charlotte,North Carolina
27628,Male,44,4,93400,Employed,No,Warren,Michigan
12550,Female,24,3,17000,Student,No,Dayton,Ohio
11852,Male,50,5,58100,Employed,Yes,Tallahassee,Florida
8465,Female,71,2,204000,Employed,No,St. Petersburg,Florida
28839,Male,28,5,119000,Employed,Yes,Augusta,Georgia
17539,Male,51,1,58500,Employed,Yes,Durham,North Carolina
28777,Female,31,2,8500,Unemployed,No,Grand Rapids,Michigan
5227,Female,72,3,55300,Retired,No,Tallahassee,Florida
2869,Female,68,5,59300,Employed,No,Winston-Salem,North Carolina
26597,Male,73,4,55300,Employed,No,Riverside,California
28206,Male,55,5,10700,Unemployed,Yes,Atlanta,Georgia
12799,Male,75,1,75000,Retired,Yes,Erie,Pennsylvania
26159,Male,23,1,22000,Student,No,Jacksonville,Florida
1025,Female,73,4,52300,Retired,Yes,Charlotte,North Carolina
10209,Female,58,3,107100,Employed,Yes,San Antonio,Texas
17345,Male,53,2,146300,Employed,No,Chicago,Illinois
19636,Male,25,3,13300,Student,No,Aurora,Illinois
16521,Male,32,4,48000,Employed,No,Miami,Florida
21764,Female,44,3,55600,Employed,No,Scottsdale,Arizona
8810,Male,29,4,81900,Employed,Yes,Rockford,Illinois
28302,Male,49,3,64000,Employed,Yes,Plano,Texas
1638,Male,29,4,75900,Employed,Yes,Charlotte,North Carolina
2062,Female,30,1,11100,Unemployed,Yes,Columbus,Ohio
14474,Female,65,1,75000,Retired,Yes,Rockford,Illinois
24791,Male,32,4,155300,Employed,Yes,Flint,Michigan
15383,Male,51,1,58500,Employed,Yes,Gilbert,Arizona
28293,Female,36,3,48400,Employed,Yes,El Paso,Texas
18128,Male,64,1,75000,Retired,Yes,Charlotte,North Carolina
15798,Female,52,1,126700,Employed,Yes,Flint,Michigan
16895,Male,67,1,75000,Retired,Yes,Tampa,Florida
3438,Male,48,5,100600,Employed,Yes,Columbus,Ohio
7116,Male,27,2,68400,Employed,No,Durham,North Carolina
29648,Female,53,3,82200,Employed,No,Reading,Pennsylvania
1456,Male,47,4,59200,Employed,No,Columbus,Ohio
12262,Male,19,1,159200,Employed,No,Rockford,Illinois
4535,Female,72,2,93900,Employed,No,Plano,Texas
15826,Male,72,5,56300,Retired,No,Columbus,Ohio
18973,Male,79,3,72900,Retired,No,Scottsdale,Arizona
17766,Male,42,2,76300,Employed,No,Philadelphia,Pennsylvania
8488,Female,24,3,14200,Student,No,Aurora,Illinois
29884,Male,30,5,56100,Employed,Yes,Sacramento,California
5681,Male,64,1,67300,Retired,No,Columbus,Ohio
26964,Male,57,2,126000,Employed,Yes,Ann Arbor,Michigan
9428,Male,35,2,89500,Employed,No,Joliet,Illinois
29088,Female,76,1,62900,Retired,No,Austin,Texas
5150,Male,41,1,110800,Employed,Yes,Winston-Salem,North Carolina
8918,Male,20,4,15600,Student,Yes,Aurora,Illinois
26584,Male,37,4,20100,Unemployed,Yes,Columbus,Ohio
28260,Male,21,4,12400,Student,No,St. Petersburg,Florida
12263,Female,31,5,45500,Employed,Yes,Rockford,Illinois
25190,Female,43,5,69500,Employed,No,Rockford,Illinois
13810,Male,67,4,75000,Retired,Yes,Pittsburgh,Pennsylvania
13025,Male,34,4,45000,Employed,Yes,Savannah,Georgia
3250,Female,31,2,21300,Unemployed,No,Mesa,Arizona
18039,Female,35,5,137200,Employed,Yes,Lansing,Michigan
10212,Male,57,3,69400,Employed,No,Augusta,Georgia
12133,Male,75,2,120300,Employed,Yes,Lansing,Michigan
10440,Female,27,5,104300,Employed,Yes,Macon,Georgia
1514,Male,75,1,71800,Employed,Yes,Phoenix,Arizona
27371,Male,68,5,60900,Retired,No,Rockford,Illinois
17029,Female,21,5,24800,Unemployed,No,Joliet,Illinois
6503,Female,69,2,68400,Retired,Yes,Columbus,Ohio
7887,Male,33,2,57700,Employed,No,Fort Lauderdale,Florida
5488,Female,77,2,52000,Retired,No,Fort Worth,Texas
22689,Female,28,4,10000,Unemployed,Yes,St. Petersburg,Florida
12861,Female,30,2,172800,Employed,No,Fort Lauderdale,Florida
8535,Male,47,2,132900,Employed,Yes,Tampa,Florida
23226,Male,53,5,70200,Employed,No,Cleveland,Ohio
8915,Male,20,2,161800,Employed,Yes,Pittsburgh,Pennsylvania
29818,Male,20,1,125600,Employed,Yes,Miami,Florida
18608,Female,58,1,45000,Employed,Yes,Savannah,Georgia
2131,Male,30,4,167300,Employed,Yes,Los Angeles,California
10918,Male,23,5,22900,Student,No,Rockford,Illinois
14983,Female,23,3,14000,Student,Yes,Cleveland,Ohio
28632,Male,37,5,81800,Employed,No,Charlotte,North Carolina
20903,Male,52,2,88400,Employed,No,Grand Rapids,Michigan
21178,Female,45,2,20300,Unemployed,No,Raleigh,North Carolina
23762,Male,68,1,42700,Retired,Yes,Naperville,Illinois
17686,Female,50,5,86200,Employed,No,Augusta,Georgia
7599,Female,47,5,24000,Unemployed,No,Grand Rapids,Michigan
19087,Female,57,3,45000,Employed,No,Atlanta,Georgia
20115,Female,36,3,99300,Employed,No,Fort Worth,Texas
29238,Female,41,3,46400,Employed,Yes,Grand Rapids,Michigan
24407,Female,29,3,70000,Employed,Yes,Aurora,Illinois
7074,Female,55,1,208200,Employed,No,Aurora,Illinois
20374,Male,78,2,71300,Employed,No,Mesa,Arizona
26393,Male,23,3,24600,Unemployed,Yes,Philadelphia,Pennsylvania
8420,Female,23,1,10200,Student,No,Tempe,Arizona
23637,Female,72,2,93900,Employed,No,Ann Arbor,Michigan
5412,Female,54,4,70400,Employed,No,Glendale,Arizona
10088,Male,27,2,60400,Employed,No,Warren,Michigan
1339,Female,48,1,15300,Unemployed,No,Los Angeles,California
6651,Female,25,4,24900,Student,Yes,Winston-Salem,North Carolina
793,Male,38,4,103400,Employed,Yes,Detroit,Michigan
17463,Male,27,3,21800,Unemployed,Yes,Cincinnati,Ohio
24038,Male,75,1,75000,Retired,No,Flint,Michigan
26461,Female,30,5,123200,Employed,No,Atlanta,Georgia
16744,Male,29,4,122800,Employed,No,Glendale,Arizona
11687,Male,33,2,69700,Employed,Yes,Detroit,Michigan
17534,Male,69,1,57100,Retired,No,Durham,North Carolina
6838,Female,71,3,192600,Employed,Yes,Jacksonville,Florida
5418,Male,46,5,107700,Employed,Yes,Tempe,Arizona
17851,Female,70,2,68700,Employed,No,Allentown,Pennsylvania
1521,Female,54,5,170700,Employed,Yes,Dallas,Texas
12720,Female,24,2,14900,Student,Yes,Flint,Michigan
710,Female,61,3,16400,Unemployed,No,Phoenix,Arizona
16869,Female,58,5,59100,Employed,No,Houston,Texas
24914,Male,42,2,105500,Employed,Yes,Rockford,Illinois
20515,Male,49,2,100200,Employed,Yes,Fort Worth,Texas
10978,Male,63,1,75000,Retired,No,Flint,Michigan
27987,Male,38,2,126000,Employed,No,Phoenix,Arizona
14334,Male,39,1,78600,Employed,No,Savannah,Georgia
2846,Male,60,5,45600,Employed,No,Allentown,Pennsylvania
10312,Male,37,3,53900,Employed,No,Miami,Florida
13339,Male,45,5,87200,Employed,Yes,Durham,North Carolina
28589,Female,58,5,51200,Employed,No,Miami,Florida
25816,Male,70,2,51000,Retired,No,Philadelphia,Pennsylvania
29472,Male,25,2,13200,Student,No,El Paso,Texas
1099,Female,27,2,56700,Employed,Yes,Columbus,Ohio
3589,Female,58,5,121400,Employed,No,Raleigh,North Carolina
9756,Female,78,5,72400,Retired,No,Durham,North Carolina
10830,Female,43,3,98300,Employed,No,Fresno,California
17461,Male,53,2,67600,Employed,Yes,Scottsdale,Arizona
14638,Female,26,4,100300,Employed,No,Chandler,Arizona
15232,Male,24,5,63100,Employed,No,Erie,Pennsylvania
17858,Female,48,3,58000,Employed,Yes,Oakland,California
11668,Female,37,3,50600,Employed,Yes,Chicago,Illinois
24680,Male,21,3,21300,Unemployed,Yes,Riverside,California
19669,Female,49,4,8400,Unemployed,No,Flint,Michigan
14035,Male,40,3,58200,Employed,No,Naperville,Illinois
8017,Male,46,5,107700,Employed,Yes,St. Petersburg,Florida
9137,Female,56,2,168600,Employed,No,Rockford,Illinois
25724,Male,54,3,107800,Employed,No,Dallas,Texas
29509,Male,25,1,16900,Student,Yes,Pittsburgh,Pennsylvania
19573,Female,52,2,60100,Employed,Yes,Aurora,Illinois
23230,Male,18,3,18700,Student,Yes,Allentown,Pennsylvania
20069,Female,61,2,135900,Employed,No,Lansing,Michigan
5434,Female,60,3,45000,Employed,No,Chandler,Arizona
10623,Female,57,5,60400,Employed,Yes,Chicago,Illinois
28522,Male,70,4,47400,Employed,Yes,Warren,Michigan
19698,Male,53,3,65900,Employed,Yes,Phoenix,Arizona
7478,Male,44,2,167500,Employed,No,Greensboro,North Carolina
8214,Male,68,1,75000,Retired,Yes,Anaheim,California
19374,Female,63,3,75000,Retired,Yes,Detroit,Michigan
19297,Male,64,1,75000,Retired,No,Augusta,Georgia
27913,Female,68,1,63200,Employed,No,Akron,Ohio
20415,Male,47,1,53600,Employed,No,Greensboro,North Carolina
4723,Male,18,5,208100,Employed,Yes,Savannah,Georgia
25618,Male,68,2,92900,Employed,Yes,Aurora,Illinois
29711,Male,46,4,84100,Employed,Yes,Aurora,Illinois
3979,Male,23,1,45000,Employed,No,Joliet,Illinois
24798,Female,40,4,70300,Employed,Yes,Charlotte,North Carolina
4680,Female,25,5,22000,Student,No,Joliet,Illinois
21122,Female,25,3,78100,Employed,No,Los Angeles,California
9009,Female,61,2,64200,Employed,Yes,Ann Arbor,Michigan
4287,Female,23,2,22300,Student,Yes,Rockford,Illinois
27331,Male,66,1,67500,Retired,Yes,Hialeah,Florida
6101,Female,31,1,45000,Employed,No,Augusta,Georgia
25176,Male,67,2,45000,Retired,No,Charlotte,North Carolina
28923,Male,56,1,104700,Employed,No,Bakersfield,California
5135,Female,31,5,10700,Unemployed,No,Macon,Georgia
21656,Male,62,5,148700,Employed,Yes,Glendale,Arizona
20687,Female,40,4,50500,Employed,No,Aurora,Illinois
9696,Female,55,4,128500,Employed,No,Greensboro,North Carolina
19974,Male,78,1,74300,Retired,Yes,Columbus,Ohio
15891,Male,72,4,48800,Employed,Yes,Fort Lauderdale,Florida
17078,Female,42,3,130000,Employed,Yes,Greensboro,North Carolina
24656,Male,28,2,47200,Employed,No,Raleigh,North Carolina
13284,Female,28,1,139000,Employed,Yes,Oakland,California
4827,Female,73,2,45700,Retired,Yes,Joliet,Illinois
22122,Male,64,2,75000,Retired,Yes,Reading,Pennsylvania
21793,Male,56,4,10200,Unemployed,No,San Francisco,California
21247,Female,74,4,54700,Retired,Yes,St. Petersburg,Florida
13101,Female,36,1,48000,Employed,Yes,Plano,Texas
15491,Female,31,5,17300,Unemployed,No,Joliet,Illinois
13244,Male,53,1,55000,Employed,Yes,Chandler,Arizona
12836,Male,57,5,69900,Employed,No,Raleigh,North Carolina
6994,Male,47,5,59000,Employed,Yes,San Francisco,California
17721,Male,53,3,65900,Employed,Yes,Augusta,Georgia
4142,Male,33,4,45000,Employed,No,Winston-Salem,North Carolina
17457,Female,32,1,47500,Employed,Yes,El Paso,Texas
27825,Male,62,2,198200,Employed,Yes,Allentown,Pennsylvania
16030,Male,63,3,74800,Retired,No,Dayton,Ohio
4068,Female,48,5,89400,Employed,Yes,Dallas,Texas
6825,Male,41,4,98700,Employed,No,Warren,Michigan
37,Female,28,1,13800,Unemployed,Yes,Dallas,Texas
25908,Female,37,3,89800,Employed,Yes,Dallas,Texas
4044,Male,61,1,91200,Employed,Yes,Flint,Michigan
27375,Female,20,1,22800,Unemployed,No,Scottsdale,Arizona
1304,Female,55,1,208200,Employed,No,Phoenix,Arizona
15853,Male,38,2,86300,Employed,No,Durham,North Carolina
1159,Female,67,5,75000,Retired,No,Los Angeles,California
1034,Female,27,3,61600,Employed,No,Los Angeles,California
20169,Male,35,2,12400,Unemployed,No,Philadelphia,Pennsylvania
2665,Male,19,2,68900,Employed,No,Irvine,California
13858,Female,41,2,67900,Employed,No,Grand Rapids,Michigan
28673,Male,61,3,98400,Employed,Yes,Macon,Georgia
264,Male,57,3,69400,Employed,No,Phoenix,Arizona
12801,Male,71,2,75000,Retired,Yes,Raleigh,North Carolina
25718,Male,53,1,88400,Employed,Yes,Dallas,Texas
29076,Male,74,4,75000,Retired,Yes,Miami,Florida
10594,Female,48,1,61300,Employed,No,Anaheim,California
12440,Male,75,1,75000,Retired,No,Gilbert,Arizona
5691,Female,57,4,185400,Employed,Yes,San Francisco,California
1961,Female,58,4,90200,Employed,Yes,Chicago,Illinois
1369,Male,45,4,66100,Employed,No,Charlotte,North Carolina
28031,Female,64,3,58700,Employed,No,Aurora,Illinois
25407,Female,21,5,17000,Unemployed,No,San Francisco,California
9945,Male,39,3,55000,Employed,Yes,Gilbert,Arizona
9253,Female,70,1,51700,Retired,Yes,Augusta,Georgia
16450,Male,58,2,74100,Employed,Yes,Winston-Salem,North Carolina
15296,Female,18,4,19900,Student,Yes,Glendale,Arizona
25368,Female,79,4,69300,Employed,No,Greensboro,North Carolina
14083,Male,61,1,104600,Employed,Yes,Joliet,Illinois
2864,Female,72,4,75000,Retired,No,Chicago,Illinois
16701,Male,70,3,51000,Employed,No,Augusta,Georgia
24747,Male,64,3,62500,Retired,No,Rockford,Illinois
11961,Female,75,4,60700,Retired,Yes,Jacksonville,Florida
15234,Male,52,1,64400,Employed,Yes,Phoenix,Arizona
11016,Female,23,2,14400,Student,Yes,Fort Worth,Texas
7524,Male,29,5,102900,Employed,Yes,Joliet,Illinois
22081,Female,19,2,62200,Employed,No,Flint,Michigan
19863,Male,26,1,10500,Student,Yes,Gilbert,Arizona
20478,Male,71,2,60400,Retired,Yes,Naperville,Illinois
16151,Male,46,2,45000,Employed,No,Columbus,Ohio
11787,Male,20,3,22200,Student,Yes,Allentown,Pennsylvania
23543,Male,32,5,98600,Employed,Yes,San Jose,California
25161,Male,57,4,136200,Employed,No,Fort Lauderdale,Florida
29665,Female,58,5,80500,Employed,No,Fort Lauderdale,Florida
25649,Male,44,4,45000,Employed,No,Rockford,Illinois
8210,Female,64,3,55600,Retired,No,Chandler,Arizona
27389,Female,26,3,10100,Student,Yes,Naperville,Illinois
6896,Male,40,2,175200,Employed,No,Tucson,Arizona
28913,Female,23,1,19100,Unemployed,Yes,Augusta,Georgia
3934,Male,61,3,18200,Unemployed,No,Arlington,Texas
17773,Female,25,4,58900,Employed,No,Aurora,Illinois
8487,Male,41,1,71000,Employed,Yes,Chicago,Illinois
21939,Female,32,5,51700,Employed,No,Allentown,Pennsylvania
8237,Female,55,2,106000,Employed,No,Reading,Pennsylvania
4689,Male,42,5,76100,Employed,No,Aurora,Illinois
18473,Male,32,5,98600,Employed,Yes,Oakland,California
26145,Female,28,4,88600,Employed,No,Lansing,Michigan
20214,Female,58,5,121400,Employed,No,Macon,Georgia
19175,Female,56,1,86800,Employed,Yes,Savannah,Georgia
4507,Male,43,1,52600,Employed,No,Mesa,Arizona
29461,Female,62,2,67500,Retired,No,Glendale,Arizona
8051,Female,73,3,183000,Employed,No,Dallas,Texas
12543,Male,40,5,86100,Employed,Yes,Cincinnati,Ohio
20908,Female,63,5,65600,Retired,Yes,Tempe,Arizona
24261,Female,20,4,17600,Student,Yes,Oakland,California
29637,Female,38,3,50000,Employed,Yes,Columbus,Ohio
1437,Female,52,1,64800,Employed,No,Atlanta,Georgia
14605,Male,72,2,75000,Retired,No,Savannah,Georgia
22285,Male,32,1,50100,Employed,No,Ann Arbor,Michigan
9174,Female,67,1,60900,Retired,Yes,Augusta,Georgia
4804,Female,53,2,63300,Employed,No,Rockford,Illinois
2561,Female,22,3,21800,Student,Yes,Gilbert,Arizona
21323,Female,29,4,142400,Employed,No,Phoenix,Arizona
10431,Male,41,1,110800,Employed,Yes,Anaheim,California
10655,Female,19,2,45000,Employed,Yes,Ann Arbor,Michigan
1013,Female,58,4,100800,Employed,Yes,Miami,Florida
11176,Male,31,5,95200,Employed,No,Arlington,Texas
693,Male,21,5,23900,Student,No,Atlanta,Georgia
5034,Male,52,3,118600,Employed,No,Augusta,Georgia
19662,Female,58,1,9100,Unemployed,Yes,Scottsdale,Arizona
1305,Female,38,5,21000,Unemployed,Yes,Atlanta,Georgia
25008,Female,20,5,10100,Student,No,Augusta,Georgia
5015,Male,79,5,75000,Retired,Yes,El Paso,Texas
2461,Female,71,3,44600,Retired,Yes,Philadelphia,Pennsylvania
13618,Female,59,3,100400,Employed,Yes,Cleveland,Ohio
243,Female,77,4,52200,Employed,Yes,Chicago,Illinois
28881,Male,19,5,45000,Employed,Yes,Joliet,Illinois
18865,Male,22,3,18900,Student,No,Hialeah,Florida
6910,Male,69,3,75000,Retired,Yes,Aurora,Illinois
19210,Male,46,1,208800,Employed,Yes,Chicago,Illinois
6955,Female,34,2,204300,Employed,Yes,Phoenix,Arizona
15352,Female,26,5,20300,Unemployed,Yes,Riverside,California
12498,Male,55,5,82300,Employed,No,San Francisco,California
897,Female,60,1,182500,Employed,Yes,Atlanta,Georgia
7156,Male,30,1,219400,Employed,No,Lansing,Michigan
309,Female,32,4,167900,Employed,Yes,Atlanta,Georgia
27788,Male,67,1,75000,Retired,No,Riverside,California
5854,Male,30,3,61000,Employed,Yes,Rockford,Illinois
19012,Male,41,1,163300,Employed,Yes,Tucson,Arizona
12432,Male,59,3,218000,Employed,Yes,Savannah,Georgia
7663,Female,77,4,80500,Employed,No,Fresno,California
20859,Male,36,3,55200,Employed,No,Plano,Texas
9555,Male,31,1,144800,Employed,Yes,Ann Arbor,Michigan
14922,Female,47,4,97800,Employed,Yes,Charlotte,North Carolina
19030,Female,20,1,24900,Unemployed,Yes,Warren,Michigan
3231,Female,19,2,12600,Student,Yes,Winston-Salem,North Carolina
6730,Female,44,3,204900,Employed,No,Allentown,Pennsylvania
23172,Female,55,3,76500,Employed,No,Gilbert,Arizona
8223,Female,39,3,103200,Employed,No,Fort Lauderdale,Florida
1989,Male,51,1,173500,Employed,Yes,Chicago,Illinois
5370,Male,62,1,69600,Retired,No,Charlotte,North Carolina
6027,Female,44,5,201400,Employed,No,Garland,Texas
20701,Male,70,2,51000,Retired,No,Allentown,Pennsylvania
7167,Male,54,3,109800,Employed,Yes,Winston-Salem,North Carolina
19707,Male,20,5,20800,Student,No,Aurora,Illinois
23723,Female,71,3,69800,Employed,Yes,Phoenix,Arizona
27240,Female,71,5,61400,Retired,No,Pittsburgh,Pennsylvania
5110,Male,54,5,96300,Employed,No,Dallas,Texas
20754,Female,51,1,45000,Employed,No,Tucson,Arizona
23522,Female,20,1,45000,Employed,Yes,Charlotte,North Carolina
15595,Male,69,3,75000,Retired,Yes,Greensboro,North Carolina
20814,Male,50,1,99400,Employed,Yes,Tampa,Florida
23301,Male,46,4,84600,Employed,No,Durham,North Carolina
5548,Female,70,3,57900,Retired,No,Arlington,Texas
13680,Male,53,2,68100,Employed,Yes,Grand Rapids,Michigan
12679,Male,71,5,75000,Retired,No,Tallahassee,Florida
4666,Female,48,1,155500,Employed,Yes,San Diego,California
29441,Female,43,2,91500,Employed,Yes,Greensboro,North Carolina
26293,Female,59,5,45000,Employed,Yes,Anaheim,California
8663,Female,59,5,202400,Employed,Yes,Columbus,Ohio
29621,Female,62,3,45000,Employed,No,Scottsdale,Arizona
29386,Female,67,5,57700,Retired,No,Santa Ana,California
26983,Male,46,3,100200,Employed,No,Jacksonville,Florida
24267,Female,25,3,18800,Student,Yes,Glendale,Arizona
